subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
1000,5,saddle,5,4,1,0.3969627007427066,0.3610425516617386,0.28354478624479046,0.3610425516617386,0.2733175469149435,0.2733175469149435,0.2733175469149435
1000,5,min,1,4,1,3.23705374671949e-27,0.0904674075110225,3.23705374671949e-27,0.0904674075110225,0.0904674075110225,0.0904674075110225,0.0904674075110225
