subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
0000,6,min,1,4,1,4.923502776613928e-27,0.04237874567994766,4.923502776613928e-27,0.04237874567994766,0.04237874567994766,0.04237874567994766,0.04237874567994766
0000,6,saddle,3,4,3,0.37805971499305396,0.392071249489612,0.28354478624479046,0.3046481235371955,0.04971902404143055,0.0744268218502456,0.07442682185023874
