subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
0000,8,min,1,4,1,4.923502776613928e-27,0.0395267093242719,4.923502776613928e-27,0.0395267093242719,0.0395267093242719,0.0395267093242719,0.0395267093242719
0000,8,saddle,3,4,3,0.37805971499305396,0.39011912958809236,0.28354478624479046,0.30247102452213237,0.04548322383432527,0.06674867320964428,0.06674867320960884
