theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8
TP_001,min,1.01624596361443,-0.256625076922483,1.01624596361443,-0.256625076922483,0.03357430978303807,0.031081934616187898,0.028665448754250273,0.03570087050365563,0.03494632127228102,0.03501190609989127
AVERAGE,-,NaN,NaN,NaN,NaN,0.03357430978303807,0.031081934616187898,0.028665448754250273,0.03570087050365563,0.03494632127228102,0.03501190609989127
