subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
1111,5,saddle,3,4,3,0.37805971499305396,0.3907440027117106,0.28354478624479046,0.3005522879948035,0.04236124835306817,0.05998171214946317,0.0599817121494524
1111,5,min,1,4,1,6.1065722673158524e-27,0.02997714384408949,6.1065722673158524e-27,0.02997714384408949,0.02997714384408949,0.02997714384408949,0.02997714384408949
