theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8
TP_001,saddle,1.01624596361443,-0.256625076922483,0.507030772828217,-0.917350578608486,0.3246635535737201,0.3004696157588404,0.3021732669952949,0.3078245691852324,0.31034513243000567,0.31012710708199653
TP_002,min,1.01624596361443,-0.256625076922483,0.74115190368376,-0.741151903683748,0.10549031904288117,0.11797449470748468,0.04573486904869532,0.06392541137361644,0.07083462577531785,0.07024895271010183
TP_003,saddle,1.01624596361443,-0.256625076922483,0.917350578608475,-0.50703077282823,0.3246635535736986,0.30046961575881237,0.3021732669952725,0.3078245691852087,0.3103451324299406,0.3101271070819261
AVERAGE,-,NaN,NaN,NaN,NaN,0.25160580873009997,0.2396379087417125,0.21669380101308758,0.22652484991468583,0.23050829687842136,0.2301677222913415
