subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
0011,6,saddle,3,4,3,0.37805971499305396,0.39207124948961164,0.28354478624479046,0.3046481235371953,0.04971902404142838,0.0744268218502409,0.07442682185023795
0011,6,min,1,4,1,5.51503752196489e-27,0.042378745679947996,5.51503752196489e-27,0.042378745679947996,0.042378745679947996,0.042378745679947996,0.042378745679947996
