subdomain,degree,point_type,n_theoretical,n_computed,n_matched,avg_f_theoretical,avg_f_computed,min_f_theoretical,min_f_computed,avg_relative_error,max_relative_error,median_relative_error
1000,7,saddle,5,2,1,0.3969627007427066,0.49719149395671824,0.28354478624479046,0.49719149395671824,0.7534848746168864,0.7534848746168864,0.7534848746168864
1000,7,min,1,2,1,3.23705374671949e-27,0.23449778209402186,3.23705374671949e-27,0.23449778209402186,0.23449778209402186,0.23449778209402186,0.23449778209402186
