theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8,d9,d10
TP_001,saddle,0.256625076922502,-1.01624596361443,0.507030772828217,-0.917350578608486,0.32466355357370114,0.30046961575881276,0.3021732669952724,0.30782456918520656,0.3103451324299666,0.3101271070819552,0.3099715101259152,0.3099849740360029
TP_002,min,0.256625076922502,-1.01624596361443,0.74115190368376,-0.741151903683748,0.10549031904288231,0.1179744947074612,0.045734869048682875,0.06392541137361135,0.07083462577531024,0.07024895271009239,0.06981893817893907,0.06985460372065397
TP_003,saddle,0.256625076922502,-1.01624596361443,0.917350578608475,-0.50703077282823,0.3246635535737182,0.30046961575882875,0.30217326699528635,0.30782456918522977,0.3103451324299729,0.31012710708195934,0.30997151012591173,0.30998497403600034
AVERAGE,-,NaN,NaN,NaN,NaN,0.2516058087301005,0.23963790874170088,0.21669380101308056,0.22652484991468258,0.2305082968784166,0.23016772229133564,0.2299206528102553,0.22994151726421908
