theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8,d9,d10
TP_001,saddle,0.507030772828217,-0.917350578608486,0.256625076922502,-1.01624596361443,0.324663553573725,0.30046961575881165,0.3021732669952844,0.3078245691852213,0.31034513242997197,0.3101271070819594,0.3099715101259175,0.3099849740360079
TP_002,min,0.74115190368376,-0.741151903683748,0.256625076922502,-1.01624596361443,0.10549031904288188,0.11797449470748286,0.04573486904868763,0.06392541137361485,0.07083462577531248,0.07024895271009254,0.06981893817893978,0.06985460372065556
TP_003,saddle,0.917350578608475,-0.50703077282823,0.256625076922502,-1.01624596361443,0.3246635535736939,0.3004696157588407,0.30217326699527725,0.30782456918521667,0.3103451324299687,0.31012710708195496,0.30997151012590923,0.3099849740359958
AVERAGE,-,NaN,NaN,NaN,NaN,0.25160580873010024,0.23963790874171173,0.21669380101308308,0.22652484991468427,0.2305082968784177,0.23016772229133564,0.22992065281025553,0.22994151726421974
