theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8,d9,d10
TP_001,min,1.01624596361443,-0.256625076922483,0.256625076922502,-1.01624596361443,0.033574309783043425,0.0310819346161951,0.028665448754255456,0.03570087050365879,0.034946321272284905,0.035011906099897065,0.03494803118711291,0.03493698836840183
AVERAGE,-,NaN,NaN,NaN,NaN,0.033574309783043425,0.0310819346161951,0.028665448754255456,0.03570087050365879,0.034946321272284905,0.035011906099897065,0.03494803118711291,0.03493698836840183
