x1,x2,x3,x4,function_value,combined_label,type_4d,label_12,label_34
0.256625076922502,-1.01624596361443,0.256625076922502,-1.01624596361443,4.923502776613928e-27,min+min,min,min,min
0.256625076922502,-1.01624596361443,0.507030772828217,-0.917350578608486,0.28354478624479046,min+saddle,saddle,min,saddle
0.256625076922502,-1.01624596361443,0.74115190368376,-0.741151903683748,3.23705374671949e-27,min+min,min,min,min
0.256625076922502,-1.01624596361443,0.917350578608475,-0.50703077282823,0.28354478624479046,min+saddle,saddle,min,saddle
0.256625076922502,-1.01624596361443,1.01624596361443,-0.256625076922483,5.51503752196489e-27,min+min,min,min,min
0.507030772828217,-0.917350578608486,0.256625076922502,-1.01624596361443,0.28354478624479046,saddle+min,saddle,saddle,min
0.507030772828217,-0.917350578608486,0.507030772828217,-0.917350578608486,0.5670895724895809,saddle+saddle,saddle,saddle,saddle
0.507030772828217,-0.917350578608486,0.74115190368376,-0.741151903683748,0.28354478624479046,saddle+min,saddle,saddle,min
0.507030772828217,-0.917350578608486,0.917350578608475,-0.50703077282823,0.5670895724895809,saddle+saddle,saddle,saddle,saddle
0.507030772828217,-0.917350578608486,1.01624596361443,-0.256625076922483,0.28354478624479046,saddle+min,saddle,saddle,min
0.74115190368376,-0.741151903683748,0.256625076922502,-1.01624596361443,3.23705374671949e-27,min+min,min,min,min
0.74115190368376,-0.741151903683748,0.507030772828217,-0.917350578608486,0.28354478624479046,min+saddle,saddle,min,saddle
0.74115190368376,-0.741151903683748,0.74115190368376,-0.741151903683748,1.5506047168250513e-27,min+min,min,min,min
0.74115190368376,-0.741151903683748,0.917350578608475,-0.50703077282823,0.28354478624479046,min+saddle,saddle,min,saddle
0.74115190368376,-0.741151903683748,1.01624596361443,-0.256625076922483,3.828588492070452e-27,min+min,min,min,min
0.917350578608475,-0.50703077282823,0.256625076922502,-1.01624596361443,0.28354478624479046,saddle+min,saddle,saddle,min
0.917350578608475,-0.50703077282823,0.507030772828217,-0.917350578608486,0.5670895724895809,saddle+saddle,saddle,saddle,saddle
0.917350578608475,-0.50703077282823,0.74115190368376,-0.741151903683748,0.28354478624479046,saddle+min,saddle,saddle,min
0.917350578608475,-0.50703077282823,0.917350578608475,-0.50703077282823,0.5670895724895809,saddle+saddle,saddle,saddle,saddle
0.917350578608475,-0.50703077282823,1.01624596361443,-0.256625076922483,0.28354478624479046,saddle+min,saddle,saddle,min
1.01624596361443,-0.256625076922483,0.256625076922502,-1.01624596361443,5.51503752196489e-27,min+min,min,min,min
1.01624596361443,-0.256625076922483,0.507030772828217,-0.917350578608486,0.28354478624479046,min+saddle,saddle,min,saddle
1.01624596361443,-0.256625076922483,0.74115190368376,-0.741151903683748,3.828588492070452e-27,min+min,min,min,min
1.01624596361443,-0.256625076922483,0.917350578608475,-0.50703077282823,0.28354478624479046,min+saddle,saddle,min,saddle
1.01624596361443,-0.256625076922483,1.01624596361443,-0.256625076922483,6.1065722673158524e-27,min+min,min,min,min
