theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6
TP_001,saddle,0.256625076922502,-1.01624596361443,0.507030772828217,-0.917350578608486,0.3246635535737196,0.30046961575884135,0.3021732669952943,0.3078245691852307
TP_002,min,0.256625076922502,-1.01624596361443,0.74115190368376,-0.741151903683748,0.10549031904288317,0.117974494707487,0.04573486904869811,0.06392541137362025
TP_003,saddle,0.256625076922502,-1.01624596361443,0.917350578608475,-0.50703077282823,0.32466355357370047,0.3004696157588133,0.3021732669952736,0.3078245691852118
AVERAGE,-,NaN,NaN,NaN,NaN,0.2516058087301011,0.2396379087417139,0.21669380101308866,0.22652484991468758
