theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8
TP_001,saddle,0.507030772828217,-0.917350578608486,0.256625076922502,-1.01624596361443,0.32466355357372495,0.3004696157588117,0.3021732669952844,0.30782456918522133,0.31034513242997197,0.3101271070819594
TP_002,min,0.74115190368376,-0.741151903683748,0.256625076922502,-1.01624596361443,0.10549031904288195,0.11797449470748293,0.04573486904868763,0.06392541137361478,0.07083462577531247,0.07024895271009254
TP_003,saddle,0.917350578608475,-0.50703077282823,0.256625076922502,-1.01624596361443,0.32466355357369403,0.30046961575884057,0.30217326699527725,0.3078245691852166,0.3103451324299687,0.31012710708195496
AVERAGE,-,NaN,NaN,NaN,NaN,0.2516058087301003,0.23963790874171176,0.21669380101308308,0.22652484991468425,0.2305082968784177,0.23016772229133564
