theoretical_point_id,type,x1,x2,x3,x4,d3,d4,d5,d6,d7,d8
TP_001,min,0.256625076922502,-1.01624596361443,1.01624596361443,-0.256625076922483,0.03357430978304182,0.031081934616195912,0.028665448754256476,0.03570087050365985,0.03494632127228663,0.03501190609989912
AVERAGE,-,NaN,NaN,NaN,NaN,0.03357430978304182,0.031081934616195912,0.028665448754256476,0.03570087050365985,0.03494632127228663,0.03501190609989912
