theoretical_point_id,type,x1,x2,x3,x4,d3
TP_001,saddle,1.01624596361443,-0.256625076922483,0.507030772828217,-0.917350578608486,0.3246635535737201
TP_002,min,1.01624596361443,-0.256625076922483,0.74115190368376,-0.741151903683748,0.10549031904288117
TP_003,saddle,1.01624596361443,-0.256625076922483,0.917350578608475,-0.50703077282823,0.3246635535736986
AVERAGE,-,NaN,NaN,NaN,NaN,0.25160580873009997
